team_name_complet,team_name,year,week,weekly_attendance,team,wins,loss,points_for,points_against,points_differential,playoffs,sb_winner
New York Giants,Giants,2009,12,74896.0,New York,8,8,402,427,-25,No Playoffs,No Superbowl
New York Giants,Giants,2009,13,79244.0,New York,8,8,402,427,-25,No Playoffs,No Superbowl
New York Giants,Giants,2009,14,78780.0,New York,8,8,402,427,-25,No Playoffs,No Superbowl
New York Giants,Giants,2009,15,78359.0,New York,8,8,402,427,-25,No Playoffs,No Superbowl
New York Giants,Giants,2009,16,78809.0,New York,8,8,402,427,-25,No Playoffs,No Superbowl
New York Giants,Giants,2009,17,63854.0,New York,8,8,402,427,-25,No Playoffs,No Superbowl
New York Jets,Jets,2009,1,70118.0,New York,9,7,348,236,112,Playoffs,No Superbowl
New York Jets,Jets,2009,2,78312.0,New York,9,7,348,236,112,Playoffs,No Superbowl
New York Jets,Jets,2009,3,75863.0,New York,9,7,348,236,112,Playoffs,No Superbowl
New York Jets,Jets,2009,4,70009.0,New York,9,7,348,236,112,Playoffs,No Superbowl
New York Jets,Jets,2009,5,69767.0,New York,9,7,348,236,112,Playoffs,No Superbowl
New York Jets,Jets,2009,6,76048.0,New York,9,7,348,236,112,Playoffs,No Superbowl
New York Jets,Jets,2009,7,39354.0,New York,9,7,348,236,112,Playoffs,No Superbowl
New York Jets,Jets,2009,8,77531.0,New York,9,7,348,236,112,Playoffs,No Superbowl
New York Jets,Jets,2009,9,,New York,9,7,348,236,112,Playoffs,No Superbowl
New York Jets,Jets,2009,10,76313.0,New York,9,7,348,236,112,Playoffs,No Superbowl
New York Jets,Jets,2009,11,68756.0,New York,9,7,348,236,112,Playoffs,No Superbowl
New York Jets,Jets,2009,12,76381.0,New York,9,7,348,236,112,Playoffs,No Superbowl
New York Jets,Jets,2009,13,51567.0,New York,9,7,348,236,112,Playoffs,No Superbowl
New York Jets,Jets,2009,14,62731.0,New York,9,7,348,236,112,Playoffs,No Superbowl
New York Jets,Jets,2009,15,76866.0,New York,9,7,348,236,112,Playoffs,No Superbowl
New York Jets,Jets,2009,16,67222.0,New York,9,7,348,236,112,Playoffs,No Superbowl
New York Jets,Jets,2009,17,79106.0,New York,9,7,348,236,112,Playoffs,No Superbowl
Oakland Raiders,Raiders,2009,1,61940.0,Oakland,5,11,197,379,-182,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2009,2,69169.0,Oakland,5,11,197,379,-182,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2009,3,45602.0,Oakland,5,11,197,379,-182,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2009,4,70291.0,Oakland,5,11,197,379,-182,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2009,5,79012.0,Oakland,5,11,197,379,-182,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2009,6,49642.0,Oakland,5,11,197,379,-182,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2009,7,39354.0,Oakland,5,11,197,379,-182,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2009,8,67016.0,Oakland,5,11,197,379,-182,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2009,9,,Oakland,5,11,197,379,-182,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2009,10,40720.0,Oakland,5,11,197,379,-182,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2009,11,34112.0,Oakland,5,11,197,379,-182,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2009,12,83489.0,Oakland,5,11,197,379,-182,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2009,13,61820.0,Oakland,5,11,197,379,-182,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2009,14,44506.0,Oakland,5,11,197,379,-182,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2009,15,74502.0,Oakland,5,11,197,379,-182,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2009,16,67964.0,Oakland,5,11,197,379,-182,No Playoffs,No Superbowl
Oakland Raiders,Raiders,2009,17,38400.0,Oakland,5,11,197,379,-182,No Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2009,1,73599.0,Philadelphia,11,5,429,337,92,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2009,2,69144.0,Philadelphia,11,5,429,337,92,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2009,3,69144.0,Philadelphia,11,5,429,337,92,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2009,4,,Philadelphia,11,5,429,337,92,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2009,5,69144.0,Philadelphia,11,5,429,337,92,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2009,6,49642.0,Philadelphia,11,5,429,337,92,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2009,7,88241.0,Philadelphia,11,5,429,337,92,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2009,8,69144.0,Philadelphia,11,5,429,337,92,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2009,9,69144.0,Philadelphia,11,5,429,337,92,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2009,10,68879.0,Philadelphia,11,5,429,337,92,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2009,11,62421.0,Philadelphia,11,5,429,337,92,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2009,12,69144.0,Philadelphia,11,5,429,337,92,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2009,13,69560.0,Philadelphia,11,5,429,337,92,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2009,14,78780.0,Philadelphia,11,5,429,337,92,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2009,15,69144.0,Philadelphia,11,5,429,337,92,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2009,16,69144.0,Philadelphia,11,5,429,337,92,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2009,17,100621.0,Philadelphia,11,5,429,337,92,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2009,1,65110.0,Pittsburgh,9,7,368,324,44,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2009,2,62231.0,Pittsburgh,9,7,368,324,44,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2009,3,64538.0,Pittsburgh,9,7,368,324,44,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2009,4,64045.0,Pittsburgh,9,7,368,324,44,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2009,5,59333.0,Pittsburgh,9,7,368,324,44,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2009,6,64398.0,Pittsburgh,9,7,368,324,44,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2009,7,65597.0,Pittsburgh,9,7,368,324,44,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2009,8,,Pittsburgh,9,7,368,324,44,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2009,9,76716.0,Pittsburgh,9,7,368,324,44,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2009,10,65392.0,Pittsburgh,9,7,368,324,44,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2009,11,70261.0,Pittsburgh,9,7,368,324,44,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2009,12,71314.0,Pittsburgh,9,7,368,324,44,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2009,13,61820.0,Pittsburgh,9,7,368,324,44,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2009,14,69009.0,Pittsburgh,9,7,368,324,44,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2009,15,57452.0,Pittsburgh,9,7,368,324,44,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2009,16,64068.0,Pittsburgh,9,7,368,324,44,No Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2009,17,70102.0,Pittsburgh,9,7,368,324,44,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2009,1,61940.0,San Diego,13,3,454,320,134,Playoffs,No Superbowl
San Diego Chargers,Chargers,2009,2,66882.0,San Diego,13,3,454,320,134,Playoffs,No Superbowl
San Diego Chargers,Chargers,2009,3,67230.0,San Diego,13,3,454,320,134,Playoffs,No Superbowl
San Diego Chargers,Chargers,2009,4,64045.0,San Diego,13,3,454,320,134,Playoffs,No Superbowl
San Diego Chargers,Chargers,2009,5,,San Diego,13,3,454,320,134,Playoffs,No Superbowl
San Diego Chargers,Chargers,2009,6,68615.0,San Diego,13,3,454,320,134,Playoffs,No Superbowl
San Diego Chargers,Chargers,2009,7,69337.0,San Diego,13,3,454,320,134,Playoffs,No Superbowl
San Diego Chargers,Chargers,2009,8,67016.0,San Diego,13,3,454,320,134,Playoffs,No Superbowl
San Diego Chargers,Chargers,2009,9,78774.0,San Diego,13,3,454,320,134,Playoffs,No Superbowl
San Diego Chargers,Chargers,2009,10,68879.0,San Diego,13,3,454,320,134,Playoffs,No Superbowl
San Diego Chargers,Chargers,2009,11,74707.0,San Diego,13,3,454,320,134,Playoffs,No Superbowl
San Diego Chargers,Chargers,2009,12,65280.0,San Diego,13,3,454,320,134,Playoffs,No Superbowl
San Diego Chargers,Chargers,2009,13,67978.0,San Diego,13,3,454,320,134,Playoffs,No Superbowl
San Diego Chargers,Chargers,2009,14,90552.0,San Diego,13,3,454,320,134,Playoffs,No Superbowl
San Diego Chargers,Chargers,2009,15,68889.0,San Diego,13,3,454,320,134,Playoffs,No Superbowl
San Diego Chargers,Chargers,2009,16,69143.0,San Diego,13,3,454,320,134,Playoffs,No Superbowl
San Diego Chargers,Chargers,2009,17,67554.0,San Diego,13,3,454,320,134,Playoffs,No Superbowl
San Francisco 49ers,49ers,2009,1,61981.0,San Francisco,8,8,330,281,49,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2009,2,69732.0,San Francisco,8,8,330,281,49,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2009,3,63398.0,San Francisco,8,8,330,281,49,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2009,4,69732.0,San Francisco,8,8,330,281,49,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2009,5,69732.0,San Francisco,8,8,330,281,49,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2009,6,,San Francisco,8,8,330,281,49,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2009,7,70820.0,San Francisco,8,8,330,281,49,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2009,8,66229.0,San Francisco,8,8,330,281,49,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2009,9,69732.0,San Francisco,8,8,330,281,49,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2009,10,69732.0,San Francisco,8,8,330,281,49,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2009,11,70445.0,San Francisco,8,8,330,281,49,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2009,12,69732.0,San Francisco,8,8,330,281,49,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2009,13,67761.0,San Francisco,8,8,330,281,49,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2009,14,69732.0,San Francisco,8,8,330,281,49,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2009,15,69144.0,San Francisco,8,8,330,281,49,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2009,16,69732.0,San Francisco,8,8,330,281,49,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2009,17,47965.0,San Francisco,8,8,330,281,49,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2009,1,67610.0,Seattle,5,11,280,390,-110,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2009,2,69732.0,Seattle,5,11,280,390,-110,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2009,3,67938.0,Seattle,5,11,280,390,-110,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2009,4,66112.0,Seattle,5,11,280,390,-110,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2009,5,67228.0,Seattle,5,11,280,390,-110,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2009,6,67588.0,Seattle,5,11,280,390,-110,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2009,7,,Seattle,5,11,280,390,-110,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2009,8,80886.0,Seattle,5,11,280,390,-110,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2009,9,67003.0,Seattle,5,11,280,390,-110,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2009,10,62278.0,Seattle,5,11,280,390,-110,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2009,11,63854.0,Seattle,5,11,280,390,-110,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2009,12,47475.0,Seattle,5,11,280,390,-110,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2009,13,67761.0,Seattle,5,11,280,390,-110,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2009,14,70380.0,Seattle,5,11,280,390,-110,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2009,15,67011.0,Seattle,5,11,280,390,-110,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2009,16,70429.0,Seattle,5,11,280,390,-110,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2009,17,67002.0,Seattle,5,11,280,390,-110,No Playoffs,No Superbowl
St. Louis Rams,Rams,2009,1,67610.0,St. Louis,1,15,175,436,-261,No Playoffs,No Superbowl
St. Louis Rams,Rams,2009,2,87780.0,St. Louis,1,15,175,436,-261,No Playoffs,No Superbowl
St. Louis Rams,Rams,2009,3,60234.0,St. Louis,1,15,175,436,-261,No Playoffs,No Superbowl
St. Louis Rams,Rams,2009,4,69732.0,St. Louis,1,15,175,436,-261,No Playoffs,No Superbowl
St. Louis Rams,Rams,2009,5,60166.0,St. Louis,1,15,175,436,-261,No Playoffs,No Superbowl
St. Louis Rams,Rams,2009,6,42088.0,St. Louis,1,15,175,436,-261,No Playoffs,No Superbowl
St. Louis Rams,Rams,2009,7,60108.0,St. Louis,1,15,175,436,-261,No Playoffs,No Superbowl
St. Louis Rams,Rams,2009,8,40857.0,St. Louis,1,15,175,436,-261,No Playoffs,No Superbowl
St. Louis Rams,Rams,2009,9,,St. Louis,1,15,175,436,-261,No Playoffs,No Superbowl
St. Louis Rams,Rams,2009,10,59858.0,St. Louis,1,15,175,436,-261,No Playoffs,No Superbowl
St. Louis Rams,Rams,2009,11,59839.0,St. Louis,1,15,175,436,-261,No Playoffs,No Superbowl
